Transaction_ID,Account_Number,Transaction_Date,Transaction_Amount,Merchant_Name,Transaction_Type,Category,City,Country,Payment_Method,Customer_Age,Customer_Gender,Customer_Occupation,Customer_Income,Account_Balance,Transaction_Status,Fraud_Flag,Discount_Applied,Loyalty_Points_Earned,Transaction_Description
408669bb-4721-494b-88a4-ae21d9f850e9,OXLO86607025076660,2024-06-26 20:39:16,3508.99,Cruz and Sons,Credit,Housing,Dallas,USA,Debit Card,35,Female,Television/film/video producer,95463.41,11961.78,Pending,Yes,False,52,Inside around trial finish guess computer name.
4674a0eb-47ed-46dd-9da4-ec0f21ee0f6c,MSUV50852610689655,2024-01-06 06:52:40,823.34,Smith PLC,Debit,Healthcare,Phoenix,USA,E-Wallet,29,Female,"Surveyor, land/geomatics",56986.27,14595.17,Success,Yes,True,126,Side simply big go.
bdce4d4d-03a2-4ee9-81c7-d9b3db9c9b7c,XGEM47414124043968,2024-05-04 19:42:00,4765.32,Hayes Group,Debit,Food,San Diego,USA,Cash,66,Female,Product designer,41893.1,7445.3,Failed,No,True,455,Contain letter expect method free.
e8fe6095-2cb3-4e23-9a94-0c6c1c8e806b,JQGK96000182087163,2023-08-10 04:28:07,2617.41,"Hurst, Gallegos and Delgado",Debit,Savings,Phoenix,USA,Credit Card,56,Female,Chief Financial Officer,61788.17,1817.59,Pending,Yes,False,246,Management central accept tonight.
a8be6c80-26b0-42c9-bd2c-f4eb977e3f2c,QRDS39271918993819,2024-10-19 18:53:27,3916.02,"Carlson, Williams and Vega",Debit,Food,Houston,USA,E-Wallet,66,Male,Neurosurgeon,20743.8,13496.03,Pending,Yes,False,248,Interview reveal including attack price hear hospital.
2ce6f908-cece-45d3-9ea9-09ef7257dcb6,RPTE16501817576018,2024-12-24 23:32:09,3605.22,"Kramer, Moore and Malone",Debit,Housing,San Antonio,USA,Debit Card,30,Male,Bookseller,35691.82,11509.8,Success,Yes,True,347,Main these choice score what power.
3c775558-b365-4b7c-8853-bc5542e17302,BQNW75226249152893,2024-07-25 00:15:30,838.98,Patton-Lane,Credit,Food,Chicago,USA,Online Transfer,54,Male,Armed forces operational officer,41097.69,17681.15,Success,Yes,False,297,Morning pull want tell market pretty.
8702f4ad-cca3-44c4-ae49-82cf7c239ebc,FQDZ66517731319749,2024-10-01 07:44:58,639.02,"Klein, Macias and Brock",Credit,Electronics,Los Angeles,USA,Cash,20,Male,Conference centre manager,112378.31,16720.96,Pending,Yes,False,433,Every single worry girl.
fbec1ed8-57c4-42c3-8878-9ef0dcacfa54,HDHK27625593765118,2024-08-06 00:15:43,3906.71,Swanson PLC,Credit,Utilities,Houston,USA,E-Wallet,62,Others,Armed forces technical officer,34049.44,18647.33,Failed,Yes,False,380,Huge firm base ball reason think yard.
987593c3-2523-42f6-b7a3-f6a6159b558b,EKNY65163917271548,2025-01-20 10:49:02,1347.48,Burns-Walker,Credit,Transport,New York,USA,Credit Card,47,Others,Bookseller,59256.2,16374.24,Pending,Yes,False,250,Do stay his soon like news cost.
d66de2a1-2776-44d0-925c-7d37ef16d03b,WGNF81341350334607,2024-08-31 18:20:13,4432.64,Buchanan and Sons,Credit,Entertainment,New York,USA,E-Wallet,46,Male,"Geologist, wellsite",25584.6,11198.33,Failed,Yes,False,118,Final everybody speak imagine difficult instead.
69b6f3b7-fe5b-4fc9-80b4-f6d67ef6775b,JSNU87574465448218,2024-12-19 06:57:36,3858.29,"Villa, Lucero and Bowman",Credit,Food,San Jose,USA,Debit Card,32,Others,IT consultant,26713.35,5160.38,Failed,Yes,True,7,Note professor product interest generation.
a9217ddc-3cea-4f89-a217-3b7fc536d2ce,PGTR21255887740503,2024-01-18 01:13:12,151.63,Martinez Group,Credit,Housing,San Antonio,USA,Debit Card,65,Others,"Administrator, charities/voluntary organisations",137282.27,10169.03,Success,No,True,481,Activity maybe benefit.
2ad3136f-a338-47fa-b9db-138870aff6eb,YCKC34650865699638,2024-06-24 17:15:13,4036.5,"Lowe, Allen and Davis",Credit,Food,Chicago,USA,Online Transfer,49,Others,Medical physicist,104058.28,16586.97,Success,No,True,317,Wife set other argue us let.
d7825ea3-bbff-46e9-93e7-e89335fab528,PZIJ77134125383410,2024-10-16 03:43:37,1363.54,Owen-Campbell,Credit,Food,Philadelphia,USA,Online Transfer,27,Male,Chartered legal executive (England and Wales),111239.32,2787.24,Pending,No,False,324,Me raise worry professional standard.
43af6c46-a46b-4932-8de8-4b635856e1fc,NLYO29976656206703,2023-12-04 20:23:58,324.04,Miller Inc,Credit,Utilities,Dallas,USA,Credit Card,55,Others,Health and safety adviser,76659.17,12098.51,Failed,Yes,False,322,Late PM bad can upon.
0d722918-1db1-4e86-91cc-c8d3c1676505,THGM77744108439711,2023-08-27 21:56:58,3563.05,"Carlson, Cortez and Roberson",Debit,Education,Dallas,USA,Debit Card,38,Male,Trade union research officer,147360.05,16230.63,Success,No,False,171,Reflect happy out bar.
79ea5621-6614-43a7-b6c9-aeb22ae7dc19,QFWB03409358271732,2023-09-17 10:51:35,2885.38,Morris-Figueroa,Credit,Healthcare,Philadelphia,USA,Credit Card,35,Female,Trade union research officer,86753.67,16178.69,Failed,Yes,False,481,Usually available whose air lawyer.
f2c0a0cf-bf03-48c2-b9ec-958b4d266574,BGCV06664651847887,2024-06-08 19:51:34,389.96,Blair-Turner,Credit,Food,San Diego,USA,Online Transfer,58,Male,Dramatherapist,87674.36,8940.45,Pending,No,False,48,Cell enter old compare name.
3bd13a43-8853-490b-ac26-4a0cc09f1c91,WUTO88845879579711,2023-04-07 12:49:32,2278.71,"Williams, Logan and Ruiz",Credit,Clothing,San Antonio,USA,Cash,68,Others,"Conservation officer, nature",72421.92,11925.16,Failed,Yes,True,361,Open throw order market card environmental.
63dba8c8-b4a2-4699-aefa-823b613a9ff9,JTCO94619069239510,2023-10-16 15:42:30,1803.82,Small LLC,Debit,Savings,San Antonio,USA,Debit Card,40,Male,Software engineer,101151.37,18625.06,Pending,No,False,155,Room ago middle.
87cb0e2a-2528-4a1b-833b-66fc797eb3e4,RUXY32786686899842,2024-10-25 14:08:37,2500.55,"Bishop, Cole and Johnson",Credit,Savings,San Jose,USA,Online Transfer,60,Others,Systems developer,90688.69,14745.26,Success,No,False,324,Hope pass street size mother away.
49ee4969-0309-44c0-af4a-bfccdeca8598,AAHF65030524114207,2023-03-03 22:30:11,2836.6,Silva-Pollard,Credit,Utilities,Phoenix,USA,Debit Card,58,Female,"Conservator, museum/gallery",109834.12,6317.92,Pending,No,True,486,Apply site because myself.
61cb0527-72e5-4892-8c1c-7204ed5e749b,NLDZ33529495760396,2024-07-15 22:39:03,1841.6,"Mitchell, Martinez and Livingston",Debit,Fitness,San Diego,USA,Online Transfer,61,Female,Careers information officer,39093.82,3555.02,Pending,No,True,403,Training without sign commercial like daughter sign.
87beb021-f636-44f5-90d0-f83dadb1be7a,WCAR49297045386876,2024-10-29 21:20:48,1279.3,Schultz Inc,Debit,Transport,New York,USA,Cash,18,Male,Geophysicist/field seismologist,44260.31,9556.93,Failed,Yes,False,201,Manage image alone second it interesting thing.
18ecde2b-0a80-4167-b4b3-f20eaed0fb57,CEWY97676213545614,2024-02-01 20:44:59,519.01,"Davis, White and Willis",Credit,Entertainment,Houston,USA,Online Transfer,33,Male,Chartered accountant,123907.69,8396.23,Success,Yes,True,5,Behind into toward.
5a947a40-a32e-4ab5-8802-d74aeaef2ec2,XHDL38348995312008,2024-05-14 21:51:16,2871.69,"Marshall, Palmer and Pierce",Credit,Shopping,Los Angeles,USA,Cash,53,Female,Medical technical officer,36201.15,14130.17,Failed,No,True,228,Actually determine parent get.
9c48c830-6e89-44f4-9820-10d1f4c873a7,YKSB40024170364237,2024-06-27 14:22:02,3615.28,Johnson Inc,Debit,Electronics,Dallas,USA,Debit Card,19,Others,Manufacturing engineer,106069.66,9768.27,Pending,Yes,False,97,Occur data likely these home industry teach nature.
45c87f41-dbbd-4290-a6ed-caddeb04cd29,XHGC34241471897621,2023-10-04 00:42:01,1145.88,Chavez-Smith,Debit,Savings,New York,USA,E-Wallet,22,Male,"Runner, broadcasting/film/video",79418.08,13231.93,Pending,No,False,443,About simply bank social.
cd649aff-445f-4de1-8534-17b555c06c8e,YPZP94292101727482,2025-01-12 06:20:57,2546.58,Harris-Morgan,Debit,Travel,Philadelphia,USA,Online Transfer,44,Female,Illustrator,106843.22,2509.2,Success,Yes,True,252,Job start effort catch each.
958c9cfd-a783-4a8f-815e-38051928aae5,CWKC75079631324049,2024-02-29 07:48:47,224.97,Schultz-Thomas,Credit,Entertainment,Houston,USA,Cash,26,Others,Commercial art gallery manager,143425.09,8787.51,Pending,Yes,True,88,Environmental during bank they fill affect.
acdfe0ff-c5ed-4982-b60b-36736422a73e,MCTN51966271457065,2023-09-29 20:34:59,4315.33,"Davis, Jackson and Harrison",Debit,Housing,Houston,USA,Online Transfer,39,Female,Marine scientist,143714.02,16912.67,Failed,Yes,True,29,Another see fund thing painting.
ac00f929-bbfb-476c-bde6-67f9bfc46c0e,WRWN86237857717121,2023-06-22 09:39:38,1226.53,"Leon, Daniels and Burch",Credit,Shopping,San Jose,USA,Credit Card,53,Others,"Engineer, civil (consulting)",138708.31,17881.58,Success,No,True,157,Sometimes manager work news.
851b9860-31e6-4645-853f-4f7e96b6a287,SSSG91767070022796,2023-05-13 09:45:28,2361.46,Rodriguez Group,Credit,Utilities,San Antonio,USA,Debit Card,40,Others,Clinical cytogeneticist,60582.26,167.7,Failed,Yes,False,20,Job staff human cell spend itself image.
fe43541a-b0b6-448c-ad7e-eff756604762,YFXI45278430039878,2023-12-25 18:09:09,1917.98,"Hansen, Shaw and Gilbert",Credit,Transport,Chicago,USA,Credit Card,25,Others,"Programmer, systems",55504.39,3490.1,Pending,Yes,True,124,Under prevent she tell.
02b53d3d-8c30-463f-9032-739c2e0f0484,UYBN46594918684987,2024-12-02 13:39:16,754.67,Merritt-Parks,Credit,Fitness,San Diego,USA,E-Wallet,40,Female,Government social research officer,103104.37,13906.44,Failed,No,True,325,Himself happy someone move idea.
11654cb3-d4e9-4a65-822b-7e76ac3cbe34,WITW32039226868703,2023-11-17 04:36:57,4656.14,Collins-Kelly,Debit,Electronics,Phoenix,USA,Online Transfer,20,Male,Radio broadcast assistant,36088.03,3887.67,Failed,Yes,True,91,Religious trouble community can certainly.
8677b81d-1902-493b-a947-9974030fe73e,PLLX78545765309246,2023-05-02 00:34:01,4288.14,Walker Group,Debit,Entertainment,San Antonio,USA,Credit Card,61,Male,Administrator,138151.61,3906.51,Failed,No,False,481,Democrat billion thank reflect kitchen produce.
59fcfaeb-7229-44a9-af7c-e6091a99aae0,JGAQ13222575041226,2023-10-19 12:56:36,2766.56,Jenkins PLC,Credit,Savings,San Antonio,USA,Online Transfer,26,Female,Marketing executive,60736.13,3182.96,Pending,Yes,True,345,Fine yet improve sign fly great.
407c4370-4886-474c-b9aa-06f5382bab11,MJYH50945573149266,2024-09-17 22:39:34,4570.17,Lopez-Meadows,Debit,Utilities,San Antonio,USA,Debit Card,62,Male,"Teacher, early years/pre",123466.58,7129.11,Failed,Yes,False,403,Pattern discover east use morning would.
9e90d107-0611-4bfe-88b6-f61d316da914,FEZV47760382807100,2023-06-04 09:46:39,3704.63,"Owens, Bowers and Miller",Credit,Savings,Chicago,USA,Credit Card,62,Others,Advice worker,113512.0,7769.21,Success,Yes,False,152,Management decade interview.
98197749-f041-44f7-8e8f-d00b178976de,EIKQ86417939969793,2024-09-29 02:35:32,2099.75,"Mills, Mejia and Miller",Debit,Entertainment,Los Angeles,USA,Credit Card,58,Female,Scientific laboratory technician,92767.04,11184.03,Success,Yes,True,4,Who model conference send soon want.
3781d306-d5e0-4664-a4db-04c8a8174c85,VYZZ39338338768838,2024-11-11 17:34:36,1612.4,Garcia PLC,Credit,Travel,Philadelphia,USA,E-Wallet,18,Female,"Loss adjuster, chartered",23306.73,2953.23,Success,Yes,True,145,Future green learn better.
1f2da344-a359-4667-9971-4b2bf3533e8a,XZMQ98258173868165,2024-03-28 01:10:56,2084.2,Lawrence-Smith,Credit,Grocery,San Jose,USA,E-Wallet,37,Female,Patent attorney,32363.42,18898.68,Failed,No,True,155,Sense its water phone card catch.
161d6acf-1eb6-41f0-b532-1352b54468e4,FXEH50799378735219,2024-01-21 10:32:56,3602.84,"Garcia, Kirk and Beck",Debit,Fitness,Los Angeles,USA,Debit Card,39,Female,Insurance broker,44789.45,14425.46,Pending,No,False,473,Event operation TV.
603ecfef-2141-4a14-9acc-b00ddb3fb4a2,TQAM84960334299508,2024-07-31 03:43:27,1359.93,Flores and Sons,Credit,Clothing,Dallas,USA,E-Wallet,19,Others,Call centre manager,87259.71,16639.32,Success,No,False,10,Indeed nearly who term conference lose marriage son.
a5dd2836-e65f-49fa-838c-2eafa8097a77,MOEX26628107677786,2023-04-03 05:14:55,394.05,Pollard-Roberts,Credit,Entertainment,Houston,USA,Cash,60,Others,Printmaker,134746.97,4235.65,Pending,Yes,True,52,So eye everything magazine land.
2f4cfefb-f798-48a2-8d9e-84ec90e9e294,OVWH97181905974689,2023-12-20 05:25:54,1867.18,Richards-Lawrence,Debit,Housing,Chicago,USA,Cash,29,Female,Local government officer,48304.68,5191.04,Pending,No,True,81,Part power piece hotel majority international she away.
2f2bdc13-b216-4b5a-9c60-57fee5605cfb,SHGB53740624261033,2024-05-03 10:37:56,2512.69,Scott Inc,Credit,Entertainment,San Diego,USA,Debit Card,53,Male,Advice worker,66709.51,2545.33,Pending,Yes,True,38,Physical hospital station senior.
a9151364-778a-469f-8b68-d94d40da9c7d,EIRW77365188491986,2024-07-09 04:27:29,4510.2,"David, Hernandez and Sanders",Credit,Fitness,New York,USA,Cash,24,Others,Historic buildings inspector/conservation officer,127746.77,13789.82,Failed,Yes,True,227,Dark else white.
7414e3e1-a387-4e92-9362-0119efa9a0a3,YMCG29406357247639,2023-09-03 00:15:24,900.83,Brown-Hill,Credit,Fitness,New York,USA,Credit Card,37,Others,Plant breeder/geneticist,89370.63,6959.08,Success,Yes,False,284,Campaign miss force rule actually network.
c4f4b844-46c1-42a5-bec8-8839ec35c3de,RLPY26850072843858,2023-08-09 19:29:31,4022.67,"Weiss, Hernandez and Gonzalez",Debit,Travel,New York,USA,Debit Card,31,Female,Medical technical officer,42207.3,16865.07,Success,No,False,175,Rather do mother actually.
aae6787e-e744-4a30-b135-6d676d4ec8a4,YZAA99986692450514,2024-12-22 20:53:49,4907.16,Jacobs-Davis,Credit,Food,Phoenix,USA,Debit Card,39,Others,Soil scientist,145403.77,11555.23,Pending,No,False,488,Right hand boy ask want.
41e0cfaf-52ca-4ced-8526-8f0fc516e394,TAJQ73597543453649,2023-08-08 03:57:05,4770.63,"Walker, Vasquez and White",Credit,Savings,San Antonio,USA,Credit Card,32,Others,Graphic designer,57676.56,7096.29,Pending,Yes,True,217,Food avoid standard such.
46fc4ff2-12f1-48bd-87de-01a929769b0f,SMDW07799772222646,2023-05-29 19:01:26,349.29,"Cisneros, Schwartz and Madden",Debit,Food,San Antonio,USA,Credit Card,22,Others,Psychiatrist,90608.76,18601.69,Failed,No,False,492,Suddenly civil safe response arrive.
637aa999-61ff-4d9a-8ff8-9e8ac6f06a71,XVCY53300270275076,2024-06-08 18:45:40,2328.15,"Lee, Lane and Miller",Debit,Housing,San Antonio,USA,Cash,26,Female,IT sales professional,141431.2,17427.59,Pending,Yes,True,362,Bank painting hair real.
421becca-0f60-40f3-bef7-24105528dc45,ZTPY69380514538690,2024-05-27 00:49:55,1415.12,Espinoza Ltd,Debit,Clothing,Los Angeles,USA,Debit Card,47,Others,"Chemist, analytical",146469.97,12605.75,Failed,No,True,327,Town ground magazine reality statement song.
2d8cc973-43c1-436c-9013-b7a3f4a29332,DNQC20750006991558,2023-08-09 05:55:52,4225.01,Rice-Reyes,Debit,Transport,Phoenix,USA,Cash,56,Male,Industrial/product designer,114544.59,15477.36,Success,Yes,False,452,Argue director mention party just church natural.
fabb6609-7de1-4a85-91c4-194a70c98336,LSHS22445565232214,2024-04-29 17:04:11,1639.87,"Nielsen, Carr and Warren",Credit,Clothing,Philadelphia,USA,Cash,34,Male,"Conservator, furniture",39181.69,17338.8,Pending,Yes,False,446,Though level me catch natural during wrong.
6483b0e7-9c3c-4e9d-b35f-0d14edb7d4e4,XRTJ41399951769933,2024-03-28 06:26:15,2767.69,"Odom, Galloway and Cunningham",Debit,Healthcare,San Jose,USA,Credit Card,67,Male,"Conservator, furniture",114448.6,6851.44,Failed,Yes,False,105,Attorney look important its.
1bc2197e-7df7-4791-a53e-62ba2dae62c0,BHRC56959070569510,2024-01-31 14:58:31,44.81,"York, Bauer and Warner",Credit,Healthcare,New York,USA,Cash,61,Female,Administrator,115520.89,7419.04,Success,No,True,460,Operation before suggest enjoy.
6e66a273-c4ca-40d7-8a66-de6724d4d5a3,NGND12874081173069,2024-04-11 03:52:45,1007.35,Hicks-Williams,Credit,Transport,Los Angeles,USA,Credit Card,61,Male,Counselling psychologist,52733.74,18062.05,Failed,Yes,False,335,Close rate adult evening.
1b332e43-a4b1-4f6a-9d2c-e51b37e82d71,ZTHQ21452878999962,2023-12-10 16:24:03,2821.21,Johnson-Williams,Debit,Utilities,Los Angeles,USA,Cash,61,Male,Chiropodist,42640.2,10116.03,Success,Yes,False,387,Its citizen couple trial improve simple.
424d9430-b724-49b7-b10b-7fa9e9a0c20d,QSHA28405218505608,2023-07-23 21:23:49,1523.03,"Austin, Erickson and Galloway",Credit,Electronics,New York,USA,Debit Card,61,Male,"Editor, commissioning",71098.54,1329.0,Success,No,False,158,Organization benefit must their yourself specific.
12068ad6-12aa-4a4b-88ec-a4c81a71064d,GXDS12604858965498,2023-10-05 13:30:06,3115.47,Jackson-Myers,Debit,Entertainment,San Diego,USA,Debit Card,32,Female,"Teacher, primary school",128372.01,18104.28,Success,Yes,False,102,Writer those number low whole.
c6f903cf-4027-4514-ba40-662f9243a301,CRII09386547192705,2024-02-01 11:42:09,2322.31,Wright-Stephenson,Credit,Savings,San Jose,USA,Credit Card,70,Female,"Teacher, primary school",101865.15,12979.9,Success,Yes,True,204,Pay better senior ball yourself.
7f695b97-e581-4601-84cd-c4e87225539d,IQOJ87056623005609,2024-02-26 18:19:23,2960.5,Gomez-Fowler,Debit,Housing,San Diego,USA,E-Wallet,32,Male,Barista,149879.37,10559.27,Failed,Yes,True,35,Already policy top couple.
0038dc84-a3ed-433a-a722-2ea2261b5048,UJIU61501235066566,2023-08-31 09:22:04,2469.34,Smith LLC,Debit,Entertainment,San Diego,USA,Credit Card,66,Others,Quantity surveyor,40552.79,3521.27,Pending,Yes,False,140,Local another left beautiful company government young between.
63f6bf77-aa23-4ba2-89af-9883eed21f94,BLAL90855765789379,2023-11-15 04:35:08,3864.2,Williams-Tyler,Debit,Transport,Los Angeles,USA,Cash,49,Others,"Investment banker, operational",149348.84,363.56,Failed,No,True,172,Arm only point understand.
546fcba3-b336-4143-a6cf-bf5144352e6f,WHSD94743729903521,2023-03-11 19:46:31,981.14,"Duncan, Schwartz and Rodriguez",Debit,Travel,Phoenix,USA,Debit Card,57,Others,Petroleum engineer,60707.51,3211.45,Failed,Yes,False,186,Finally window arm she like prove.
00f2baa4-931b-4fae-a42e-3a16e79503fb,WZYY96091027647142,2023-04-10 01:10:34,4502.71,Ramsey-Nelson,Debit,Shopping,New York,USA,Credit Card,66,Male,Chiropodist,141848.19,1529.24,Failed,No,False,421,Campaign source total college.
c55fa445-f09e-4302-b525-a4d983f023fd,IVUH21119026623773,2024-08-31 14:00:59,3803.61,Perez LLC,Debit,Savings,New York,USA,E-Wallet,39,Female,Optometrist,145778.26,7886.7,Success,No,False,16,Wide father debate natural wonder cold.
6766d37b-6fa1-49a5-ba67-58707d9d2b3b,URDZ33098314523780,2024-12-18 14:41:12,1229.41,"Holloway, Evans and Turner",Credit,Entertainment,Phoenix,USA,Online Transfer,30,Others,Dramatherapist,134549.37,4189.89,Pending,No,False,43,City surface theory newspaper hotel stage owner.
cff14c0e-c7eb-4d43-ba4e-f72fd8139af7,GJMG32874256568668,2023-06-24 12:06:34,36.86,Singh-Yates,Debit,Savings,San Jose,USA,Online Transfer,23,Female,Passenger transport manager,40660.38,749.12,Failed,No,False,80,Clear nature part my.
39d11950-8a45-402e-91f2-0d9bc90ec689,BXVK80005895381575,2024-03-07 19:03:43,2053.13,"Winters, Riggs and Edwards",Debit,Utilities,Houston,USA,E-Wallet,69,Female,Media buyer,89796.52,13312.79,Failed,No,True,307,Health camera north gun.
b0736dd1-f443-464c-a269-9a4400d8c046,BCKI38578180779491,2023-08-11 02:25:52,1168.82,Young-Cochran,Credit,Travel,Dallas,USA,Online Transfer,64,Male,"Programmer, systems",77331.48,13165.85,Success,Yes,True,8,Win agent party view service agree with.
1f0733df-7b68-4323-87a2-ee6fd166eb08,ZJQQ15144661995417,2023-09-21 05:59:12,1735.39,Jones-Martinez,Credit,Electronics,Dallas,USA,Debit Card,64,Female,Race relations officer,25116.09,4316.64,Pending,Yes,False,128,Thus power open direction.
fdd99681-ef5e-4ca5-8909-b0039136e530,CBAN56266688545536,2024-11-28 00:12:21,4198.67,Gates-Johnston,Credit,Housing,Los Angeles,USA,Cash,24,Female,Building surveyor,78264.51,10637.01,Success,Yes,False,122,Her executive nature great stage but myself.
4d862412-ae8c-497b-955c-4e185be2124f,HPZP66599599023442,2023-03-30 19:14:09,4386.61,"Miller, Smith and King",Debit,Fitness,San Jose,USA,Online Transfer,25,Others,"Designer, fashion/clothing",70032.47,2195.87,Pending,No,False,42,Whether tonight such positive there country.
ff3c6d4e-a1dc-4cab-8e21-3ce5668eb10e,HZRD62266484918614,2024-07-25 13:37:52,4755.2,"Roberts, Medina and Morgan",Credit,Education,Phoenix,USA,E-Wallet,27,Female,Dietitian,60421.78,15682.01,Failed,No,False,467,And scene word important activity.
5d87edd2-1735-436b-a5a6-ab3af5757b77,MFRQ36358053315131,2023-06-16 22:31:56,12.3,Tate PLC,Credit,Clothing,San Jose,USA,Debit Card,33,Others,Tourism officer,37500.02,3113.78,Failed,Yes,False,81,Somebody face child concern cultural address order.
570e5af5-f5ff-4705-9a74-a05688dd44cc,VGLN11702784734479,2024-12-10 20:29:37,3288.23,Turner Group,Debit,Travel,New York,USA,Cash,60,Others,Armed forces technical officer,139432.97,9450.26,Pending,Yes,False,270,Seek just thousand should wonder pick.
c2ad0d97-75aa-4cb0-9757-ad381498d0dd,ZGOF23917619682258,2024-10-09 12:30:23,4245.78,"Serrano, Brown and Bryant",Debit,Transport,Philadelphia,USA,Cash,40,Others,"Psychotherapist, child",45727.39,9080.91,Success,No,False,500,Young together near charge test beyond allow call.
33ffb402-a5d5-4bf9-8a3a-bb3ac439dfcf,RKVQ43135740874740,2024-09-24 21:53:21,3637.44,"Garcia, Meadows and Brock",Credit,Electronics,Houston,USA,Debit Card,54,Others,Air cabin crew,149071.19,4952.47,Success,Yes,True,222,Expert lead together exist new.
f7aeede8-0a11-4bac-8df2-1ad52d36db7e,OGTP29617565779906,2023-01-25 08:23:30,524.23,"Baker, Taylor and Ferguson",Debit,Housing,Los Angeles,USA,Debit Card,19,Male,Barrister,141375.2,17580.2,Pending,Yes,False,274,Situation ready myself American.
4c82c445-30e5-4543-a925-de8562588ce9,DQHX44251180954551,2024-12-10 11:52:47,2651.42,Carson Group,Credit,Transport,Philadelphia,USA,Credit Card,35,Others,Electrical engineer,105888.01,2594.95,Success,Yes,True,446,Physical friend huge I.
1b552618-e57e-42d3-a3dd-e733b225574e,SVEJ15286348401617,2024-08-24 10:25:22,1194.65,Rodriguez-Williams,Debit,Utilities,Chicago,USA,E-Wallet,28,Female,"Scientist, research (life sciences)",117668.26,8998.42,Pending,Yes,False,217,Pretty man fire strategy mind.
7c8b7f1e-5bf8-4967-b057-fcd4a1701e8e,BUVM49144533752015,2023-05-04 14:06:15,2462.68,Salazar-Ortiz,Debit,Shopping,New York,USA,E-Wallet,43,Others,"Loss adjuster, chartered",84154.13,14447.92,Success,Yes,True,219,Over nation picture operation third check.
701fb3ea-a1fe-4bc6-a29d-650a15b98c20,MTDI61641573376840,2024-05-03 22:41:03,304.18,Walters-Ford,Credit,Utilities,Phoenix,USA,Debit Card,40,Male,Legal secretary,111790.3,8835.43,Success,No,True,234,Picture any poor face music total after pattern.
092385fe-23d3-4d22-b080-bed6bc3e34af,XTCG41781090719571,2024-06-24 12:13:07,4984.81,"Schroeder, Jones and Barker",Credit,Entertainment,San Jose,USA,Cash,29,Female,Retail buyer,136970.24,8744.9,Pending,Yes,False,224,Receive build smile despite huge yes.
ff12fe28-b840-4136-867e-4b72316e8645,VJLD49514955838736,2024-05-14 09:40:49,3559.7,Garcia LLC,Credit,Shopping,San Jose,USA,Cash,47,Others,Contracting civil engineer,112082.68,12326.69,Failed,No,True,176,Quality fire easy into structure develop.
638644e0-7d3e-4830-bd0d-5c8f97cb4585,RBOF96618084388168,2024-09-18 00:54:43,469.67,"Lewis, Martin and Mcgrath",Credit,Fitness,Dallas,USA,E-Wallet,70,Female,Fish farm manager,138294.15,18239.27,Success,No,True,196,Million note nice fight.
a4b65cfa-8a61-4e64-8af0-f442102048e6,JQEO23099070464450,2024-04-12 09:37:28,4606.77,"Romero, Ellison and Casey",Debit,Travel,New York,USA,Credit Card,34,Others,Dispensing optician,59309.91,15890.5,Failed,No,False,150,Century significant couple either early public season education.
f7073712-88b0-4b77-bfeb-4cf34ec77371,HAVA60451990818733,2023-02-12 01:18:52,4486.95,"Ortiz, Watkins and Morris",Debit,Shopping,San Jose,USA,E-Wallet,27,Male,Estate agent,146274.34,17212.39,Pending,No,False,204,Former reveal hit term plan should gun.
f7716700-7305-4d23-8fd0-b040d5916d49,BAFP63272237369504,2023-07-22 11:23:01,2601.2,"Jackson, Scott and Mayer",Credit,Clothing,Phoenix,USA,Debit Card,53,Male,Sales executive,111104.0,11654.62,Failed,No,False,458,Peace series security road draw fund matter.
56db638a-097b-4119-8433-fd20feeef3e1,GEUM05904735352265,2023-02-08 23:54:14,3505.73,Taylor-Garcia,Debit,Education,San Jose,USA,Credit Card,45,Female,"Librarian, academic",136439.72,16906.02,Success,Yes,False,312,New small have.
b8943df8-c9ab-4a91-9674-b9e20e5995aa,ISGB53973451359964,2023-06-28 20:57:34,1865.6,Anderson-Thomas,Credit,Food,San Diego,USA,Cash,61,Others,Company secretary,84896.88,15270.09,Success,No,False,495,What cup either result author.
36308a60-1e41-42bb-a7cf-5ce00af5e4a9,ENBU60098972740514,2024-08-21 17:40:49,4872.9,Owens-Jackson,Debit,Utilities,San Antonio,USA,E-Wallet,42,Male,Office manager,132223.55,10794.82,Failed,Yes,True,414,Hour pay pay grow bill bill.
85eb2b3f-aad5-4fb8-a762-b59cce9e5929,UWHD64119913656402,2024-08-26 04:14:11,429.09,"Andrews, Choi and Morgan",Debit,Food,San Jose,USA,Online Transfer,29,Others,Automotive engineer,29755.04,8982.35,Pending,Yes,False,417,Peace ball threat much sound.
dec56dc3-ad96-4213-b0a9-b97f7557c28c,WLJF60062892238435,2024-07-15 20:56:33,482.41,Jones-Clark,Debit,Travel,Dallas,USA,Online Transfer,69,Male,"Clinical scientist, histocompatibility and immunogenetics",78346.77,14157.01,Success,Yes,True,256,Wide window great amount there.
bdb58d06-2621-432d-895c-167fdfcf338c,OTTG89594589225174,2024-08-02 20:38:13,671.9,Wilson PLC,Credit,Clothing,San Diego,USA,Credit Card,60,Male,Technical brewer,63945.37,15076.01,Pending,Yes,True,395,Almost enter hand last charge five politics hair.
